ID,Year_Birth,Education,MaritalStatus,Income,Recency,NumWebPurchases,NumStorePurchases,NumWebVisitsMonth,Response
29201,1979,Basic,Together,24594,94,1,3,5,0
29202,1979,Graduation,Single,70337,75,2,12,1,0
29203,1979,Graduation,Single,60474,25,10,12,7,0
29204,1978,Graduation,Married,44359,19,2,4,3,0
29205,1976,Graduation,Divorced,40780,30,7,5,9,0
29206,1946,PhD,Together,44124,62,6,5,8,0
29207,1970,Master,Single,75345,16,5,6,3,1
29208,1952,Graduation,Together,83844,57,4,11,1,0
29209,1973,2n Cycle,Married,46094,62,1,3,7,0
29210,1985,Graduation,Married,92533,84,6,11,2,0
29211,1988,2n Cycle,Divorced,35388,20,1,3,7,0
29212,1976,Graduation,Married,65991,21,9,10,7,0
29213,1962,PhD,Together,56067,51,7,7,5,0
29214,1893,2n Cycle,Single,60182,23,1,2,4,0
29215,1971,Graduation,Married,18793,14,2,4,8,0
29216,1960,Graduation,Married,67716,8,7,13,5,0
29217,1980,2n Cycle,Married,70829,87,4,8,3,0
29218,1975,Graduation,Married,65106,55,8,13,6,0
29219,1983,Graduation,Married,69520,95,9,5,5,0
29220,1949,Master,Widow,47570,3,2,2,7,1
29221,1971,Master,Married,35178,10,1,2,7,1
29222,1958,Graduation,Single,68281,31,2,13,5,1
29223,1963,Graduation,Single,49980,79,3,5,5,0
29224,1977,Graduation,Together,39771,92,2,3,4,0
29225,1964,Graduation,Married,49096,15,4,4,7,0
29226,1982,PhD,Single,38513,20,6,5,8,1
29227,1988,Graduation,Married,68487,48,9,13,4,0
29228,1969,Graduation,Divorced,23910,80,2,3,7,0
29229,1952,PhD,Together,61010,57,8,11,5,0
29230,1962,Master,Single,45183,33,4,7,7,0
29231,1983,Master,Single,31788,15,3,4,5,0
29232,1946,PhD,Single,82800,23,7,12,3,1
29233,1948,Master,Widow,78427,36,3,10,3,1
29234,1990,Graduation,Married,18351,1,2,3,7,0
29235,1948,PhD,Together,46681,52,4,4,5,0
29236,1973,PhD,Divorced,35860,37,1,2,5,0
29237,1959,Master,Married,34242,25,0,3,5,0
29238,1975,PhD,Married,69283,41,7,13,5,0
29239,1967,Master,Single,32557,13,2,3,5,1
29240,1952,Graduation,Together,33402,60,2,3,8,0
29241,1968,Master,Divorced,63841,64,9,9,6,0
29242,1973,Master,Married,54108,74,8,9,8,0
29243,1966,Master,Married,49605,65,2,4,3,0
29244,1970,PhD,Divorced,35682,34,1,3,2,0
29245,1984,Graduation,Married,55434,21,5,13,4,0
29246,1986,Graduation,Married,79529,1,4,9,2,0
29247,1990,Basic,Single,16185,71,2,2,8,0
29248,1960,2n Cycle,Married,82504,2,3,7,1,0
29249,1963,2n Cycle,Married,32632,32,4,8,5,0
29250,1978,Graduation,Together,41580,15,2,3,5,0
29251,1944,PhD,Single,82716,8,6,13,2,0
29252,1976,PhD,Single,60000,57,11,5,6,0
29253,1963,PhD,Married,54072,71,2,2,8,0
29254,1989,Graduation,Single,30279,13,1,3,8,0
29255,1986,PhD,Married,82333,60,4,10,2,1
29256,1956,Graduation,Together,34633,31,1,2,6,0
29257,1969,Graduation,Married,75759,46,9,9,5,1
29258,1971,Graduation,Together,38590,65,1,2,8,0
29259,1988,Graduation,Alone,34176,12,3,4,6,0
29260,1961,Graduation,Single,86429,10,7,7,2,1
29261,1965,PhD,Together,51717,55,3,4,7,0
29262,1965,PhD,Divorced,47025,6,1,2,7,0
29263,1989,PhD,Single,33996,46,1,3,4,0
29264,1971,Graduation,Single,22804,75,2,2,9,0
29265,1968,Graduation,Married,61314,1,5,12,3,0
29266,1956,Master,Married,50965,87,10,5,8,0
29267,1977,Graduation,Divorced,32952,36,2,3,7,0
29268,1985,Graduation,Single,29760,87,3,4,8,0
29269,1986,Master,Married,27161,41,1,3,7,0
29270,1971,Master,Married,49505,4,10,8,8,0
29271,1955,PhD,Together,75261,17,5,5,2,1
29272,1965,Graduation,Single,66294,68,4,5,2,0
29273,1970,Graduation,Single,24206,66,1,3,6,0
29274,1952,Graduation,Single,47958,8,6,5,5,0
29275,1972,Master,Married,37787,50,3,3,8,0
29276,1950,Graduation,Together,60905,27,3,7,2,0
29277,1944,PhD,Single,82716,8,6,13,2,0
29278,1976,2n Cycle,Together,26907,10,1,3,7,0
29279,1959,PhD,Married,52854,43,2,4,5,0
29280,1975,Graduation,Single,53201,49,6,5,7,0
29281,1984,Graduation,Together,26646,26,2,4,6,0
29282,1987,Master,Married,73395,94,4,6,2,0
29283,1955,Graduation,Single,72906,79,3,9,1,0
29284,1968,Master,Divorced,63841,64,9,9,6,0
29285,1950,Graduation,Together,27203,92,1,2,8,0
29286,1969,Graduation,Married,42231,99,1,3,5,0
29287,1961,Basic,Married,28249,80,2,3,6,0
29288,1954,Master,Together,60033,28,2,5,2,0
29289,1978,Graduation,Married,66373,57,4,10,3,0
29290,1982,PhD,Single,38513,20,6,5,8,1
29291,1967,PhD,Divorced,26642,71,2,3,6,0
29292,1972,Master,Married,75251,34,7,5,5,1
29293,1956,Master,Married,90226,26,4,12,2,0
29294,1951,Graduation,Together,86610,66,5,6,2,0
29295,1958,2n Cycle,Single,75342,38,5,10,4,0
29296,1974,Master,Divorced,53367,2,5,8,7,1
29297,1973,Graduation,Married,20895,24,2,3,9,0
29298,1952,Graduation,Married,67433,51,6,13,4,0
29299,1970,Graduation,Single,24163,3,1,3,4,0
29300,1965,Graduation,Together,33456,58,1,3,7,0
29301,1952,PhD,Together,85431,54,2,7,0,0
29302,1955,Graduation,Single,,95,6,5,7,0
29303,1954,Graduation,Married,93404,97,3,7,5,0
29304,1985,2n Cycle,Single,41473,80,2,3,7,0
29305,1956,PhD,Together,77376,72,6,10,4,0
29306,1948,Graduation,Together,51315,45,2,5,2,0
29307,1979,Basic,Together,23724,65,2,3,8,0
29308,1953,Master,Married,67087,40,7,8,4,0
29309,1959,Graduation,Married,61180,70,5,6,3,0
29310,1977,Graduation,Together,33178,9,1,3,4,0
29311,1972,Master,Single,46423,6,2,4,7,0
29312,1965,PhD,Together,65220,3,8,7,6,1
29313,1977,PhD,Together,102160,54,7,10,4,1
29314,1964,Graduation,Single,18701,95,2,4,5,0
29315,1954,Graduation,Together,75315,14,5,12,2,0
29316,1949,PhD,Married,58607,63,2,9,8,0
29317,1978,Graduation,Together,22775,40,1,2,8,0
29318,1971,Graduation,Divorced,40851,63,1,2,7,0
29319,1945,PhD,Married,65846,68,6,6,4,0
29320,1967,PhD,Married,36947,49,3,4,9,0
29321,1987,Master,Single,41020,68,3,4,3,0
29322,1969,Master,Married,43641,50,2,4,6,0
29323,1977,PhD,Married,61996,27,6,8,5,1
29324,1977,Graduation,Married,71855,59,5,11,3,0
29325,1960,Graduation,Married,29315,55,2,4,6,0
29326,1969,Graduation,Married,56796,24,8,7,7,0
29327,1983,Graduation,Single,101970,69,6,13,2,1
29328,1968,Master,Together,32889,78,2,3,5,0
29329,1976,Master,Together,30560,6,1,3,7,0
29330,1983,PhD,Married,23536,53,0,3,3,0
29331,1961,Graduation,Single,86429,10,7,7,2,1
29332,1968,Graduation,Married,61314,1,5,12,3,0
29333,1969,PhD,Widow,62187,38,6,10,4,0
29334,1962,Master,Single,45183,33,4,7,7,0
29335,1989,Graduation,Married,42387,42,8,7,8,0
29336,1953,PhD,Single,51411,81,0,3,5,0
29337,1966,Graduation,Together,37758,49,1,3,8,0
29338,1972,Graduation,Single,31907,75,6,6,7,0
29339,1975,Graduation,Single,33249,11,2,3,6,0
29340,1947,PhD,Together,73059,36,9,13,4,0
29341,1977,PhD,Married,61996,27,6,8,5,1
29342,1983,Graduation,Together,43776,77,1,2,6,0
29343,1983,Graduation,Married,76630,93,3,11,1,0
29344,1970,Graduation,Together,22070,11,2,2,6,0
29345,1972,Graduation,Together,30261,75,0,3,8,0
29346,1979,Graduation,Single,48526,32,2,4,3,0
29347,1949,Master,Widow,51529,14,9,5,8,0
29348,1991,Graduation,Single,8028,62,0,0,19,0
29349,1964,PhD,Divorced,64140,71,2,6,5,1
29350,1964,2n Cycle,Single,,49,1,2,7,0
29351,1967,PhD,Single,40304,82,2,3,7,0
29352,1987,Graduation,Married,17323,38,1,3,8,0
29353,1970,Graduation,Married,69016,61,8,13,5,0
29354,1987,Graduation,Together,22434,25,2,3,8,0
29355,1971,Master,Together,57420,22,5,6,7,0
29356,1979,Graduation,Single,60474,25,10,12,7,0
29357,1952,Graduation,Married,81795,74,4,7,2,0
29358,1975,2n Cycle,Divorced,11448,16,1,2,6,0
29359,1980,PhD,Married,43974,19,6,6,7,0
29360,1960,Graduation,Single,48904,1,7,4,8,0
29361,1962,Graduation,Married,83715,2,2,13,0,0
29362,1969,Graduation,Married,42231,99,1,3,5,0
29363,1988,Graduation,Married,68487,48,9,13,4,0
29364,1980,Master,Divorced,78789,12,4,5,2,1
29365,1952,Graduation,Single,61823,26,8,10,7,0
29366,1992,Graduation,Married,34935,71,2,4,7,0
29367,1966,Graduation,Married,61286,34,7,8,5,0
29368,1973,Master,Together,,87,2,8,1,0
29369,1981,PhD,Married,58293,94,5,6,5,0
29370,1969,Graduation,Married,25293,51,1,2,8,0
29371,1972,Graduation,Divorced,51813,37,2,3,7,0
29372,1971,Graduation,Single,22804,75,2,2,9,0
29373,1983,Graduation,Together,36075,54,2,4,6,0
29374,1982,Graduation,Married,65169,23,10,13,6,1
29375,1955,Graduation,Together,38946,84,3,6,5,0
29376,1978,Graduation,Married,42693,29,1,3,5,0
29377,1976,Graduation,Married,53359,4,5,4,7,0
29378,1976,PhD,Single,42473,72,2,4,5,0
29379,1984,2n Cycle,Married,14796,1,1,3,9,1
29380,1974,PhD,Single,71466,86,4,10,1,0
29381,1977,Graduation,Married,31353,24,1,2,8,1
29382,1954,Graduation,Married,38998,92,2,3,8,0
29383,1976,Graduation,Single,37697,82,2,3,6,0
29384,1974,PhD,Married,46374,1,7,7,8,1
29385,1981,Graduation,Together,56386,51,9,7,9,0
29386,1982,Master,Married,21059,40,3,3,6,0
29387,1965,Graduation,Together,29672,6,0,3,6,0
29388,1991,Graduation,Married,51373,37,3,3,4,0
29389,1958,2n Cycle,Single,85485,73,6,6,2,0
29390,1973,PhD,Single,54466,78,1,2,5,0
29391,1893,2n Cycle,Single,60182,23,1,2,4,0
29392,1952,2n Cycle,Widow,28457,96,4,4,8,0
29393,1958,PhD,Together,37334,44,3,4,4,0
29394,1952,Graduation,Widow,40049,23,1,3,6,0
29395,1977,Graduation,Married,75330,94,10,12,6,0
29396,1967,Graduation,Together,65777,87,2,6,1,0
29397,1965,Graduation,Together,29672,6,0,3,6,0
29398,1977,Graduation,Married,31353,24,1,2,8,1
29399,1982,Graduation,Together,71853,29,2,6,1,0
29400,1973,Basic,Married,18978,41,1,3,8,0
29401,1945,PhD,Married,70356,20,10,9,6,0
29402,1975,Graduation,Divorced,153924,81,0,0,0,0
29403,1961,PhD,Married,54456,23,6,7,6,0
29404,1955,2n Cycle,Married,62972,39,7,3,6,1
29405,1955,PhD,Married,58482,59,7,9,6,0
29406,1976,Graduation,Married,56939,19,3,10,3,0
29407,1970,PhD,Married,55158,72,7,5,7,1
29408,1969,Graduation,Married,4428,0,25,0,1,0
29409,1954,2n Cycle,Married,63564,0,10,7,6,1
29410,1948,PhD,Together,66375,96,2,5,7,0
29411,1971,Graduation,Married,18793,14,2,4,8,0
29412,1980,Graduation,Married,80011,3,8,5,4,0
29413,1959,Graduation,Together,87771,61,5,4,6,1
29414,1969,PhD,Single,66582,83,2,9,1,0
29415,1975,Graduation,Divorced,83829,78,4,6,1,1
29416,1966,Graduation,Married,80398,92,5,12,3,0
29417,1952,2n Cycle,Widow,28457,96,4,4,8,0
29418,1970,Graduation,Married,90765,25,4,5,1,0
29419,1967,PhD,Single,52569,54,2,4,3,0
29420,1977,Graduation,Married,31353,24,1,2,8,0
29421,1978,Graduation,Widow,54162,31,1,3,4,0
29422,1958,Graduation,Married,65148,9,6,7,4,0
29423,1965,PhD,Married,81051,43,5,12,2,0
29424,1952,PhD,Divorced,46610,8,4,6,6,1
29425,1968,Master,Divorced,23748,97,2,3,8,0
29426,1965,Graduation,Together,83003,18,7,8,3,1
29427,1951,2n Cycle,Married,78497,44,5,12,2,0
29428,1971,Graduation,Single,31632,92,2,2,7,0
29429,1954,Master,Together,36634,0,5,5,7,0
29430,1959,PhD,Divorced,62859,37,9,6,6,0
29431,1949,Graduation,Together,54591,63,6,8,5,0
29432,1978,Graduation,Together,70440,49,5,7,3,0
29433,1956,PhD,Together,76542,91,4,10,2,0
29434,1981,Graduation,Married,54386,8,3,10,3,0
29435,1978,Graduation,Widow,54162,31,1,3,4,0
29436,1969,Graduation,Single,81657,69,3,8,1,0
29437,1985,Graduation,Single,29938,52,1,3,6,0
29438,1956,2n Cycle,Together,58821,44,9,9,6,0
29439,1964,Master,Single,63972,93,5,10,4,0
29440,1955,2n Cycle,Divorced,41769,31,8,7,8,0
29441,1944,Master,Widow,45006,90,3,7,3,0
29442,1966,Graduation,Together,70713,23,5,8,3,0
29443,1984,Graduation,Married,72570,67,4,12,1,0
29444,1975,PhD,Married,60631,88,9,8,7,0
29445,1965,Basic,Single,23529,67,1,2,6,0
29446,1969,Graduation,Widow,43638,37,4,4,7,0
29447,1958,Graduation,Single,49967,4,6,5,7,0
29448,1971,Graduation,Married,52531,68,7,10,6,0
29449,1974,PhD,Single,30899,35,1,3,6,0
29450,1966,PhD,Together,28764,16,1,2,8,0
29451,1971,Graduation,Together,71796,54,9,4,4,0
29452,1974,PhD,Single,31560,98,2,3,8,0
29453,1989,Master,Together,88420,87,4,8,1,0
29454,1947,Master,Together,78093,53,4,5,1,0
29455,1956,Master,Together,28839,86,2,3,5,0
29456,1955,Graduation,Together,42586,7,4,6,8,1
29457,1966,Graduation,Divorced,55686,27,6,5,4,0
29458,1973,Graduation,Married,26228,50,1,2,8,0
29459,1991,Graduation,Single,90273,32,5,7,2,1
29460,1970,Graduation,Together,38200,19,1,2,7,0
29461,1971,Graduation,Widow,45684,37,1,2,7,0
29462,1977,Master,Married,78710,42,7,12,4,0
29463,1969,Master,Together,35924,56,1,3,5,0
29464,1965,Graduation,Together,83003,18,7,8,3,1
29465,1964,Graduation,Single,61839,20,4,4,8,0
29466,1949,PhD,Together,67911,63,6,11,3,0
29467,1974,2n Cycle,Together,49669,97,5,6,6,0
29468,1976,Graduation,Married,56939,19,3,10,3,0
29469,1981,Graduation,Single,91065,33,7,9,3,1
29470,1980,Graduation,Married,33228,28,2,3,7,0
29471,1987,Graduation,Divorced,81361,18,3,13,1,0
29472,1974,Graduation,Married,44989,26,5,5,6,0
29473,1965,2n Cycle,Together,71488,87,3,7,1,0
29474,1953,Graduation,Divorced,23272,29,1,3,4,0
29475,1958,2n Cycle,Single,38741,60,2,3,7,0
29476,1971,Graduation,Married,52531,68,7,10,6,0
29477,1964,Graduation,Single,45906,20,5,4,5,0
29478,1970,PhD,Together,64413,27,5,5,5,0
29479,1982,Master,Married,43815,53,2,3,6,0
29480,1959,PhD,Married,36732,71,1,4,2,0
29481,1965,PhD,Married,81051,43,5,12,2,0
29482,1976,Basic,Divorced,9548,31,1,3,8,0
29483,1956,PhD,Together,77376,72,6,10,4,0
29484,1991,PhD,Together,68682,56,4,10,2,0
29485,1969,Graduation,Together,54165,72,2,7,2,0
29486,1989,Graduation,Married,42387,42,8,7,8,0
29487,1974,Graduation,Together,47889,94,2,3,5,0
29488,1981,Basic,Married,34445,92,11,8,9,0
29489,1966,Graduation,Married,44794,99,2,3,6,0
29490,1975,Graduation,Single,53201,49,6,5,7,0
29491,1988,Graduation,Single,27938,31,1,4,3,0
29492,1964,Graduation,Divorced,41638,68,5,3,8,0
29493,1968,Master,Divorced,41335,24,4,4,7,0
29494,1972,Master,Single,46423,6,2,4,7,0
29495,1958,Graduation,Together,,87,1,3,5,0
29496,1970,Graduation,Single,22585,23,1,2,9,1
29497,1981,Master,Together,42021,34,10,6,9,0
29498,1962,Graduation,Together,75072,83,5,8,3,0
29499,1946,PhD,Married,51012,86,4,4,6,0
29500,1965,Master,Married,56962,60,6,5,7,0
29501,1969,PhD,Married,68462,6,3,8,1,0
29502,1975,PhD,Married,36663,40,1,3,2,0
29503,1957,Graduation,Married,43140,68,4,5,6,0
29504,1951,Graduation,Widow,67046,92,4,4,2,0
29505,1955,Graduation,Married,74268,83,4,5,2,0
29506,1952,PhD,Together,61010,57,8,11,5,0
29507,1962,PhD,Together,31497,22,3,4,8,0
29508,1974,Graduation,Married,67445,63,9,12,6,0
29509,1976,Master,Together,65104,4,3,7,7,0
29510,1954,Graduation,Married,50501,10,5,4,6,1
29511,1958,Graduation,Together,,87,1,3,5,0
29512,1971,PhD,Together,32892,78,3,3,8,0
29513,1972,Master,Married,57136,48,5,10,6,0
29514,1987,2n Cycle,Single,23830,3,1,3,7,0
29515,1948,PhD,Married,34469,58,1,4,4,0
29516,1983,Master,Single,89616,36,7,12,2,1
29517,1971,PhD,Together,32892,78,3,3,8,0
29518,1978,Basic,Together,24882,52,1,2,6,0
29519,1965,PhD,Divorced,36921,74,2,3,7,0
29520,1969,PhD,Single,48240,73,6,13,5,1
29521,1977,2n Cycle,Together,20981,14,3,2,8,1
29522,1978,2n Cycle,Single,36975,50,1,3,7,0
29523,1982,Graduation,Single,39660,36,7,3,9,1
29524,1975,Graduation,Single,33249,11,2,3,6,0
29525,1970,Master,Married,36138,48,3,4,7,0
29526,1981,PhD,Single,36038,82,3,3,6,0
29527,1976,Graduation,Together,51369,84,8,4,8,0
29528,1986,2n Cycle,Single,80910,71,3,8,1,0
29529,1971,Master,Single,36230,17,2,4,5,0
29530,1996,2n Cycle,Married,7500,24,3,3,9,1
29531,1978,2n Cycle,Married,12393,38,2,3,9,0
29532,1971,Graduation,Married,,82,2,3,8,0
29533,1974,Graduation,Married,67445,63,9,12,6,0
29534,1983,PhD,Married,23536,53,0,3,3,0
29535,1976,Graduation,Married,39356,21,1,2,6,0
29536,1979,Master,Together,62499,0,3,6,4,0
29537,1974,Graduation,Married,72099,18,3,10,1,0
29538,1984,Graduation,Together,23976,68,3,3,7,0
29539,1982,2n Cycle,Together,66664,78,5,6,3,0
29540,1986,Master,Married,27161,41,1,3,7,0
29541,1954,Graduation,Divorced,79865,12,5,5,1,0
29542,1990,Graduation,Single,64509,19,6,9,4,1
29543,1968,Graduation,Single,36065,54,3,3,8,0
29544,1965,Master,Single,55250,49,7,10,5,0
29545,1972,Graduation,Married,36026,34,2,3,6,0
29546,1986,Basic,Married,20425,5,2,3,7,0
29547,1973,Master,Married,38576,2,1,3,7,0
29548,1948,PhD,Married,83837,79,9,5,4,1
29549,1972,Graduation,Single,31907,75,6,6,7,0
29550,1984,Graduation,Married,31761,96,3,4,5,0
29551,1986,Graduation,Married,25252,26,1,2,8,0
29552,1984,Graduation,Single,34738,51,1,3,6,0
29553,1969,Graduation,Married,65747,96,8,6,6,0
29554,1953,Graduation,Married,50725,45,8,8,8,0
29555,1983,Graduation,Married,30096,30,2,3,6,0
29556,1982,Master,Together,27590,38,1,2,7,0
29557,1971,Graduation,Married,73691,58,6,8,2,0
29558,1976,Graduation,Married,46049,11,5,9,7,1
29559,1991,PhD,Single,68126,40,7,5,9,1
29560,1952,Graduation,Single,62307,94,4,4,5,0
29561,1982,2n Cycle,Together,66664,78,5,6,3,0
29562,1978,Graduation,Together,22775,40,1,2,8,0
29563,1956,Graduation,Together,54450,0,9,8,8,0
29564,1987,Graduation,Single,57100,9,3,7,3,0
29565,1969,Graduation,Together,76653,91,4,11,2,0
29566,1951,Graduation,Together,86610,66,5,6,2,0
29567,1967,PhD,Single,52569,54,2,4,3,0
29568,1949,2n Cycle,Widow,74859,63,6,11,3,0
29569,1959,Graduation,Married,65492,73,4,13,2,0
29570,1958,PhD,Widow,33438,81,2,4,5,0
29571,1969,Graduation,Together,38361,74,3,3,7,0
29572,1971,Master,Married,38196,20,2,4,5,0
29573,1978,Graduation,Together,22775,40,1,2,8,0
29574,1952,Graduation,Single,44213,48,2,5,6,0
29575,1981,Graduation,Single,72066,55,4,6,2,1
29576,1983,Graduation,Together,39453,64,2,3,6,0
29577,1967,Graduation,Married,77870,93,5,5,8,1
29578,1965,Graduation,Together,29672,6,0,3,6,0
29579,1988,Graduation,Together,87679,62,7,10,4,1
29580,1976,Graduation,Married,53359,4,5,4,7,0
29581,1976,Graduation,Married,61064,80,8,11,6,0
29582,1976,Graduation,Married,65991,21,9,10,7,0
29583,1982,PhD,Married,84169,9,7,6,3,1
29584,1952,Master,Divorced,59354,53,6,5,6,0
29585,1957,Graduation,Single,78499,12,11,4,4,1
29586,1986,PhD,Single,69867,30,3,8,1,1
29587,1952,Graduation,Single,40887,32,3,3,9,1
29588,1952,2n Cycle,Widow,28457,96,4,4,8,0
29589,1950,Graduation,Married,80763,17,5,6,3,1
29590,1967,Graduation,Divorced,70647,65,4,13,2,0
29591,1968,Graduation,Married,64590,98,9,10,6,0
29592,1971,PhD,Divorced,86979,67,5,5,2,1
29593,1977,2n Cycle,Together,82326,30,5,6,2,1
29594,1960,Master,Together,17144,96,3,4,7,0
29595,1982,Master,Together,73450,85,7,11,3,0
29596,1969,Master,Together,65176,57,9,6,6,0
29597,1977,Graduation,Married,71855,59,5,11,3,0
29598,1969,Graduation,Together,62882,26,7,6,4,0
29599,1961,Master,Married,80950,44,6,9,2,0
29600,1966,PhD,Single,7144,92,23,1,0,0
29601,1956,PhD,Single,54998,3,4,9,4,1
29602,1969,Graduation,Married,25293,51,1,2,8,0
29603,1946,Master,Married,66835,21,6,13,2,0
29604,1965,PhD,Married,84618,96,6,10,2,0
29605,1972,Graduation,Married,80134,40,5,6,6,1
29606,1977,Graduation,Married,74985,8,3,7,2,0
29607,1969,PhD,Single,48240,73,6,13,5,1
29608,1954,PhD,Married,36930,50,5,4,8,0
29609,1976,2n Cycle,Together,25176,79,1,2,7,0
29610,1954,PhD,Married,65324,0,6,9,4,0
29611,1985,Graduation,Single,70596,68,3,12,2,0
29612,1966,Graduation,Divorced,55686,27,6,5,4,0
29613,1972,Master,Single,46423,6,2,4,7,0
29614,1971,PhD,Married,71969,59,3,9,8,0
29615,1962,Master,Single,59247,87,5,9,6,0
29616,1974,Graduation,Married,44989,26,5,5,6,0
29617,1978,PhD,Single,31626,12,2,2,7,1
29618,1962,Graduation,Single,76624,68,5,7,1,0
29619,1975,Graduation,Single,33249,11,2,3,6,0
29620,1977,Graduation,Married,74985,8,3,7,2,0
29621,1968,Graduation,Married,64590,98,9,10,6,0
29622,1977,PhD,Single,42997,91,1,2,7,0
29623,1970,Graduation,Married,69016,61,8,13,5,0
29624,1972,Graduation,Together,84906,98,5,12,2,0
29625,1976,PhD,Divorced,70179,10,7,13,5,0
29626,1950,PhD,Divorced,42873,11,6,4,8,0
29627,1971,Master,Single,33316,34,2,4,6,0
29628,1962,Graduation,Divorced,46102,3,1,2,7,0
29629,1965,Graduation,Together,36317,53,3,4,7,0
29630,1987,Master,Divorced,61787,71,8,6,5,0
29631,1966,Graduation,Together,57811,49,7,11,5,0
29632,1969,PhD,Married,68462,6,3,8,1,0
29633,1985,PhD,Single,37929,49,4,5,7,1
29634,1957,Graduation,Single,78499,12,11,4,4,1
29635,1953,Master,Married,65569,96,6,10,3,0
29636,1968,Graduation,Widow,73455,98,6,10,3,0
29637,1965,PhD,Widow,54111,97,5,6,5,0
29638,1952,Graduation,Single,47139,2,2,2,7,1
29639,1949,Graduation,Together,69372,10,10,6,4,1
29640,1986,Graduation,Married,71952,93,8,8,4,0
29641,1959,PhD,Single,,80,1,4,2,0
29642,1959,PhD,Married,33762,61,2,2,8,0
29643,1963,Graduation,Together,77226,29,6,12,3,0
29644,1969,Graduation,Married,80952,20,8,11,8,1
29645,1962,Graduation,Married,86111,73,5,10,2,0
29646,1963,PhD,Married,4023,29,0,0,19,0
29647,1975,Graduation,Together,66653,18,4,12,3,0
29648,1962,PhD,Together,31497,22,3,4,8,0
29649,1971,2n Cycle,Married,78041,93,4,9,2,0
29650,1973,Graduation,Married,24639,3,2,4,6,0
29651,1972,Graduation,Together,30261,75,0,3,8,0
29652,1971,Graduation,Married,,82,2,3,8,0
29653,1960,Graduation,Divorced,58401,55,1,2,4,0
29654,1971,Master,Married,35178,10,1,2,7,1
29655,1960,Master,Married,28520,55,1,2,6,0
29656,1958,2n Cycle,Together,26490,92,3,5,6,0
29657,1969,PhD,Together,54132,81,1,3,7,0
29658,1987,Basic,Single,15038,93,2,2,9,0
29659,1970,Graduation,Single,67384,32,7,5,5,0
29660,1954,Graduation,Divorced,72071,4,5,8,2,0
29661,1995,Graduation,Single,34824,65,1,2,6,0
29662,1971,PhD,Together,49269,92,7,12,7,0
29663,1978,Graduation,Together,57867,48,7,9,6,0
29664,1971,PhD,Divorced,86979,67,5,5,2,1
29665,1973,PhD,Married,37401,14,2,3,7,0
29666,1972,PhD,Single,38578,2,3,3,8,0
29667,1952,Basic,Together,13084,29,1,3,6,0
29668,1975,2n Cycle,Single,41658,30,1,2,4,0
29669,1971,Graduation,Married,37150,80,4,6,7,0
